Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Date,Hour,Minute,Time Period
6399,Airport,179,Trip Completed,7/15/2016 19:24,7/15/2016 20:01,7/15/2016,19,24,Night
6453,City,179,Trip Completed,7/15/2016 20:06,7/15/2016 21:02,7/15/2016,20,6,Night
788,City,180,Trip Completed,11/7/2016 16:53,11/7/2016 17:54,11/7/2016,16,53,Evening
1550,Airport,180,Trip Completed,12/7/2016 6:08,12/7/2016 7:14,12/7/2016,6,8,Early Morning
2069,Airport,180,Trip Completed,12/7/2016 15:20,12/7/2016 15:55,12/7/2016,15,20,Afternoon
2593,City,180,Trip Completed,12/7/2016 21:43,12/7/2016 22:35,12/7/2016,21,43,Night
2943,City,180,Trip Completed,7/13/2016 6:41,7/13/2016 7:15,7/13/2016,6,41,Early Morning
3649,City,180,Trip Completed,7/13/2016 19:11,7/13/2016 20:21,7/13/2016,19,11,Night
3942,Airport,180,Trip Completed,7/13/2016 22:36,7/13/2016 23:42,7/13/2016,22,36,Night
5512,Airport,180,Trip Completed,7/15/2016 5:10,7/15/2016 5:42,7/15/2016,5,10,Early Morning
5752,City,180,Trip Completed,7/15/2016 8:02,7/15/2016 9:09,7/15/2016,8,2,Morning
6362,City,180,Trip Completed,7/15/2016 19:05,7/15/2016 19:49,7/15/2016,19,5,Night
1151,Airport,181,Trip Completed,11/7/2016 20:40,11/7/2016 21:38,11/7/2016,20,40,Night
1812,Airport,181,Trip Completed,12/7/2016 9:16,12/7/2016 10:09,12/7/2016,9,16,Morning
1946,Airport,181,Trip Completed,12/7/2016 11:28,12/7/2016 12:32,12/7/2016,11,28,Morning
2646,City,181,Trip Completed,12/7/2016 22:46,12/7/2016 23:45,12/7/2016,22,46,Night
3255,Airport,181,Trip Completed,7/13/2016 10:10,7/13/2016 11:20,7/13/2016,10,10,Morning
3431,Airport,181,Trip Completed,7/13/2016 16:03,7/13/2016 16:46,7/13/2016,16,3,Evening
3634,City,181,Trip Completed,7/13/2016 19:00,7/13/2016 19:54,7/13/2016,19,0,Night
4592,City,181,Trip Completed,7/14/2016 10:09,7/14/2016 10:38,7/14/2016,10,9,Morning
5705,City,181,Trip Completed,7/15/2016 7:32,7/15/2016 8:16,7/15/2016,7,32,Early Morning
6056,Airport,181,Trip Completed,7/15/2016 13:35,7/15/2016 14:02,7/15/2016,13,35,Afternoon
325,City,182,Trip Completed,11/7/2016 7:34,11/7/2016 8:44,11/7/2016,7,34,Early Morning
1015,City,182,Trip Completed,11/7/2016 19:15,11/7/2016 20:11,11/7/2016,19,15,Night
1308,City,182,Trip Completed,11/7/2016 22:41,11/7/2016 23:54,11/7/2016,22,41,Night
1667,City,182,Trip Completed,12/7/2016 7:42,12/7/2016 8:03,12/7/2016,7,42,Early Morning
2436,Airport,182,Trip Completed,12/7/2016 20:15,12/7/2016 20:46,12/7/2016,20,15,Night
2865,City,182,Trip Completed,7/13/2016 5:42,7/13/2016 6:25,7/13/2016,5,42,Early Morning
3397,City,182,Trip Completed,7/13/2016 15:00,7/13/2016 15:58,7/13/2016,15,0,Afternoon
4040,Airport,182,Trip Completed,7/14/2016 0:38,7/14/2016 1:50,7/14/2016,0,38,Late Night
4094,City,182,Trip Completed,7/14/2016 3:09,7/14/2016 3:44,7/14/2016,3,9,Late Night
4568,Airport,182,Trip Completed,7/14/2016 9:50,7/14/2016 10:22,7/14/2016,9,50,Morning
5105,City,182,Trip Completed,7/14/2016 19:59,7/14/2016 20:37,7/14/2016,19,59,Night
573,Airport,183,Trip Completed,11/7/2016 10:57,11/7/2016 11:30,11/7/2016,10,57,Morning
789,City,183,Trip Completed,11/7/2016 16:54,11/7/2016 17:36,11/7/2016,16,54,Evening
1525,City,183,Trip Completed,12/7/2016 5:48,12/7/2016 6:46,12/7/2016,5,48,Early Morning
2786,Airport,183,Trip Completed,7/13/2016 4:54,7/13/2016 5:34,7/13/2016,4,54,Early Morning
3143,Airport,183,Trip Completed,7/13/2016 8:52,7/13/2016 9:57,7/13/2016,8,52,Morning
3917,City,183,Trip Completed,7/13/2016 22:15,7/13/2016 23:23,7/13/2016,22,15,Night
4375,City,183,Trip Completed,7/14/2016 7:38,7/14/2016 8:42,7/14/2016,7,38,Early Morning
6345,City,183,Trip Completed,7/15/2016 18:44,7/15/2016 19:57,7/15/2016,18,44,Evening
169,City,184,Trip Completed,11/7/2016 5:45,11/7/2016 6:48,11/7/2016,5,45,Early Morning
537,City,184,Trip Completed,11/7/2016 10:05,11/7/2016 10:57,11/7/2016,10,5,Morning
682,City,184,Trip Completed,11/7/2016 13:32,11/7/2016 14:19,11/7/2016,13,32,Afternoon
1384,City,184,Trip Completed,12/7/2016 1:15,12/7/2016 2:18,12/7/2016,1,15,Late Night
2167,Airport,184,Trip Completed,12/7/2016 17:30,12/7/2016 18:30,12/7/2016,17,30,Evening
2295,City,184,Trip Completed,12/7/2016 18:48,12/7/2016 19:12,12/7/2016,18,48,Evening
3109,City,184,Trip Completed,7/13/2016 8:22,7/13/2016 9:18,7/13/2016,8,22,Morning
3293,City,184,Trip Completed,7/13/2016 11:18,7/13/2016 11:52,7/13/2016,11,18,Morning
3444,City,184,Trip Completed,7/13/2016 16:33,7/13/2016 17:49,7/13/2016,16,33,Evening
3660,Airport,184,Trip Completed,7/13/2016 19:22,7/13/2016 19:51,7/13/2016,19,22,Night
4693,City,184,Trip Completed,7/14/2016 13:01,7/14/2016 14:10,7/14/2016,13,1,Afternoon
5214,Airport,184,Trip Completed,7/14/2016 20:59,7/14/2016 21:48,7/14/2016,20,59,Night
5570,City,184,Trip Completed,7/15/2016 5:53,7/15/2016 6:17,7/15/2016,5,53,Early Morning
6003,Airport,184,Trip Completed,7/15/2016 12:09,7/15/2016 12:57,7/15/2016,12,9,Afternoon
6663,Airport,184,Trip Completed,7/15/2016 22:22,7/15/2016 23:03,7/15/2016,22,22,Night
616,Airport,185,Trip Completed,11/7/2016 12:05,11/7/2016 12:48,11/7/2016,12,5,Afternoon
1056,City,185,Trip Completed,11/7/2016 19:49,11/7/2016 20:28,11/7/2016,19,49,Night
1903,City,185,Trip Completed,12/7/2016 10:36,12/7/2016 11:32,12/7/2016,10,36,Morning
2643,City,185,Trip Completed,12/7/2016 22:37,12/7/2016 23:34,12/7/2016,22,37,Night
3291,City,185,Trip Completed,7/13/2016 11:10,7/13/2016 12:31,7/13/2016,11,10,Morning
3965,Airport,185,Trip Completed,7/13/2016 22:50,7/13/2016 23:20,7/13/2016,22,50,Night
4007,City,185,Trip Completed,7/13/2016 23:46,7/14/2016 0:23,7/13/2016,23,46,Night
4234,City,185,Trip Completed,7/14/2016 5:59,7/14/2016 7:01,7/14/2016,5,59,Early Morning
4388,Airport,185,Trip Completed,7/14/2016 7:50,7/14/2016 8:48,7/14/2016,7,50,Early Morning
4964,City,185,Trip Completed,7/14/2016 18:34,7/14/2016 19:13,7/14/2016,18,34,Evening
5544,City,185,Trip Completed,7/15/2016 5:23,7/15/2016 5:56,7/15/2016,5,23,Early Morning
6217,City,185,Trip Completed,7/15/2016 17:33,7/15/2016 18:00,7/15/2016,17,33,Evening
1345,Airport,186,Trip Completed,11/7/2016 23:37,12/7/2016 0:09,11/7/2016,23,37,Night
1874,Airport,186,Trip Completed,12/7/2016 9:56,12/7/2016 10:42,12/7/2016,9,56,Morning
2413,City,186,Trip Completed,12/7/2016 20:02,12/7/2016 21:16,12/7/2016,20,2,Night
3068,City,186,Trip Completed,7/13/2016 7:59,7/13/2016 8:49,7/13/2016,7,59,Early Morning
3452,City,186,Trip Completed,7/13/2016 16:52,7/13/2016 17:25,7/13/2016,16,52,Evening
4031,City,186,Trip Completed,7/14/2016 0:22,7/14/2016 0:55,7/14/2016,0,22,Late Night
4438,Airport,186,Trip Completed,7/14/2016 8:27,7/14/2016 9:12,7/14/2016,8,27,Morning
5521,Airport,186,Trip Completed,7/15/2016 5:19,7/15/2016 6:27,7/15/2016,5,19,Early Morning
5832,City,186,Trip Completed,7/15/2016 9:00,7/15/2016 9:55,7/15/2016,9,0,Morning
5990,Airport,186,Trip Completed,7/15/2016 11:43,7/15/2016 12:40,7/15/2016,11,43,Morning
6254,City,186,Trip Completed,7/15/2016 17:57,7/15/2016 18:50,7/15/2016,17,57,Evening
320,City,187,Trip Completed,11/7/2016 7:32,11/7/2016 8:44,11/7/2016,7,32,Early Morning
717,City,187,Trip Completed,11/7/2016 14:52,11/7/2016 15:46,11/7/2016,14,52,Afternoon
2074,City,187,Trip Completed,12/7/2016 15:32,12/7/2016 16:24,12/7/2016,15,32,Afternoon
4576,Airport,187,Trip Completed,7/14/2016 9:57,7/14/2016 11:13,7/14/2016,9,57,Morning
5503,City,187,Trip Completed,7/15/2016 5:11,7/15/2016 6:01,7/15/2016,5,11,Early Morning
173,City,188,Trip Completed,11/7/2016 5:45,11/7/2016 6:30,11/7/2016,5,45,Early Morning
698,City,188,Trip Completed,11/7/2016 14:00,11/7/2016 14:49,11/7/2016,14,0,Afternoon
2039,Airport,188,Trip Completed,12/7/2016 14:29,12/7/2016 15:18,12/7/2016,14,29,Afternoon
2467,Airport,188,Trip Completed,12/7/2016 20:34,12/7/2016 21:41,12/7/2016,20,34,Night
2676,Airport,188,Trip Completed,12/7/2016 23:53,7/13/2016 0:26,12/7/2016,23,53,Night
3038,City,188,Trip Completed,7/13/2016 7:37,7/13/2016 8:33,7/13/2016,7,37,Early Morning
4003,Airport,188,Trip Completed,7/13/2016 23:40,7/14/2016 0:38,7/13/2016,23,40,Night
4126,City,188,Trip Completed,7/14/2016 4:40,7/14/2016 5:53,7/14/2016,4,40,Early Morning
4611,City,188,Trip Completed,7/14/2016 10:34,7/14/2016 11:19,7/14/2016,10,34,Morning
4975,City,188,Trip Completed,7/14/2016 18:42,7/14/2016 19:18,7/14/2016,18,42,Evening
5664,City,188,Trip Completed,7/15/2016 7:03,7/15/2016 7:46,7/15/2016,7,3,Early Morning
6006,Airport,188,Trip Completed,7/15/2016 12:17,7/15/2016 13:25,7/15/2016,12,17,Afternoon
6329,City,188,Trip Completed,7/15/2016 18:43,7/15/2016 19:36,7/15/2016,18,43,Evening
2779,Airport,189,Trip Completed,7/13/2016 4:46,7/13/2016 5:41,7/13/2016,4,46,Early Morning
4216,Airport,189,Trip Completed,7/14/2016 5:38,7/14/2016 6:36,7/14/2016,5,38,Early Morning
4711,Airport,189,Trip Completed,7/14/2016 13:18,7/14/2016 13:56,7/14/2016,13,18,Afternoon
4825,City,189,Trip Completed,7/14/2016 17:22,7/14/2016 18:17,7/14/2016,17,22,Evening
6175,City,189,Trip Completed,7/15/2016 16:55,7/15/2016 17:49,7/15/2016,16,55,Evening
2445,City,190,Trip Completed,12/7/2016 20:18,12/7/2016 21:04,12/7/2016,20,18,Night
2714,Airport,190,Trip Completed,7/13/2016 1:52,7/13/2016 2:51,7/13/2016,1,52,Late Night
3089,Airport,190,Trip Completed,7/13/2016 8:11,7/13/2016 8:53,7/13/2016,8,11,Morning
3462,Airport,190,Trip Completed,7/13/2016 17:10,7/13/2016 17:52,7/13/2016,17,10,Evening
4462,Airport,190,Trip Completed,7/14/2016 8:40,7/14/2016 9:22,7/14/2016,8,40,Morning
4698,City,190,Trip Completed,7/14/2016 13:07,7/14/2016 14:13,7/14/2016,13,7,Afternoon
5098,Airport,190,Trip Completed,7/14/2016 19:50,7/14/2016 20:27,7/14/2016,19,50,Night
6711,City,190,Trip Completed,7/15/2016 23:07,7/16/2016 0:11,7/15/2016,23,7,Night
146,Airport,191,Trip Completed,11/7/2016 5:29,11/7/2016 6:08,11/7/2016,5,29,Early Morning
652,Airport,191,Trip Completed,11/7/2016 12:43,11/7/2016 13:29,11/7/2016,12,43,Afternoon
1947,Airport,191,Trip Completed,12/7/2016 11:33,12/7/2016 12:09,12/7/2016,11,33,Morning
2236,Airport,191,Trip Completed,12/7/2016 18:16,12/7/2016 19:07,12/7/2016,18,16,Evening
3393,City,191,Trip Completed,7/13/2016 14:42,7/13/2016 15:58,7/13/2016,14,42,Afternoon
4577,Airport,191,Trip Completed,7/14/2016 9:54,7/14/2016 10:58,7/14/2016,9,54,Morning
4932,City,191,Trip Completed,7/14/2016 18:17,7/14/2016 18:53,7/14/2016,18,17,Evening
5419,City,191,Trip Completed,7/15/2016 2:01,7/15/2016 2:34,7/15/2016,2,1,Late Night
5766,City,191,Trip Completed,7/15/2016 8:19,7/15/2016 9:18,7/15/2016,8,19,Morning
6261,Airport,191,Trip Completed,7/15/2016 18:07,7/15/2016 19:07,7/15/2016,18,7,Evening
800,Airport,192,Trip Completed,11/7/2016 17:13,11/7/2016 17:56,11/7/2016,17,13,Evening
1484,Airport,192,Trip Completed,12/7/2016 5:19,12/7/2016 5:55,12/7/2016,5,19,Early Morning
1989,Airport,192,Trip Completed,12/7/2016 12:30,12/7/2016 13:01,12/7/2016,12,30,Afternoon
3850,Airport,192,Trip Completed,7/13/2016 21:27,7/13/2016 22:05,7/13/2016,21,27,Night
4441,City,192,Trip Completed,7/14/2016 8:32,7/14/2016 9:19,7/14/2016,8,32,Morning
4783,Airport,192,Trip Completed,7/14/2016 16:34,7/14/2016 17:21,7/14/2016,16,34,Evening
392,Airport,193,Trip Completed,11/7/2016 8:23,11/7/2016 9:10,11/7/2016,8,23,Morning
653,City,193,Trip Completed,11/7/2016 12:47,11/7/2016 13:53,11/7/2016,12,47,Afternoon
1283,City,193,Trip Completed,11/7/2016 22:09,11/7/2016 23:18,11/7/2016,22,9,Night
1860,City,193,Trip Completed,12/7/2016 9:55,12/7/2016 10:32,12/7/2016,9,55,Morning
1910,Airport,193,Trip Completed,12/7/2016 10:41,12/7/2016 11:27,12/7/2016,10,41,Morning
2259,Airport,193,Trip Completed,12/7/2016 18:30,12/7/2016 19:36,12/7/2016,18,30,Evening
2752,Airport,193,Trip Completed,7/13/2016 3:37,7/13/2016 4:19,7/13/2016,3,37,Late Night
3385,City,193,Trip Completed,7/13/2016 14:33,7/13/2016 15:21,7/13/2016,14,33,Afternoon
4915,Airport,193,Trip Completed,7/14/2016 18:12,7/14/2016 19:07,7/14/2016,18,12,Evening
5957,Airport,193,Trip Completed,7/15/2016 10:46,7/15/2016 11:26,7/15/2016,10,46,Morning
5992,City,193,Trip Completed,7/15/2016 11:54,7/15/2016 12:39,7/15/2016,11,54,Morning
6160,Airport,193,Trip Completed,7/15/2016 16:30,7/15/2016 17:39,7/15/2016,16,30,Evening
21,Airport,194,Trip Completed,11/7/2016 1:29,11/7/2016 2:05,11/7/2016,1,29,Late Night
106,City,194,Trip Completed,11/7/2016 5:06,11/7/2016 5:38,11/7/2016,5,6,Early Morning
512,Airport,194,Trip Completed,11/7/2016 9:47,11/7/2016 10:55,11/7/2016,9,47,Morning
760,City,194,Trip Completed,11/7/2016 16:16,11/7/2016 16:54,11/7/2016,16,16,Evening
1098,City,194,Trip Completed,11/7/2016 20:15,11/7/2016 21:03,11/7/2016,20,15,Night
1314,Airport,194,Trip Completed,11/7/2016 22:44,11/7/2016 23:51,11/7/2016,22,44,Night
2746,Airport,194,Trip Completed,7/13/2016 3:14,7/13/2016 4:00,7/13/2016,3,14,Late Night
3140,Airport,194,Trip Completed,7/13/2016 8:48,7/13/2016 9:41,7/13/2016,8,48,Morning
3314,City,194,Trip Completed,7/13/2016 12:06,7/13/2016 12:50,7/13/2016,12,6,Afternoon
4157,Airport,194,Trip Completed,7/14/2016 5:04,7/14/2016 5:32,7/14/2016,5,4,Early Morning
5340,Airport,194,Trip Completed,7/14/2016 22:32,7/14/2016 23:44,7/14/2016,22,32,Night
6257,Airport,194,Trip Completed,7/15/2016 18:03,7/15/2016 19:04,7/15/2016,18,3,Evening
564,Airport,195,Trip Completed,11/7/2016 10:20,11/7/2016 11:23,11/7/2016,10,20,Morning
1271,Airport,195,Trip Completed,11/7/2016 22:00,11/7/2016 22:38,11/7/2016,22,0,Night
1647,Airport,195,Trip Completed,12/7/2016 7:13,12/7/2016 7:51,12/7/2016,7,13,Early Morning
2767,Airport,195,Trip Completed,7/13/2016 4:07,7/13/2016 4:59,7/13/2016,4,7,Early Morning
3646,Airport,195,Trip Completed,7/13/2016 19:11,7/13/2016 19:48,7/13/2016,19,11,Night
4865,Airport,195,Trip Completed,7/14/2016 17:37,7/14/2016 18:57,7/14/2016,17,37,Evening
6055,Airport,195,Trip Completed,7/15/2016 13:35,7/15/2016 14:32,7/15/2016,13,35,Afternoon
6679,Airport,195,Trip Completed,7/15/2016 22:26,7/15/2016 23:08,7/15/2016,22,26,Night
283,Airport,196,Trip Completed,11/7/2016 7:01,11/7/2016 7:32,11/7/2016,7,1,Early Morning
489,City,196,Trip Completed,11/7/2016 9:29,11/7/2016 10:21,11/7/2016,9,29,Morning
1559,Airport,196,Trip Completed,12/7/2016 6:09,12/7/2016 6:53,12/7/2016,6,9,Early Morning
2545,Airport,196,Trip Completed,12/7/2016 21:20,12/7/2016 21:53,12/7/2016,21,20,Night
3333,City,196,Trip Completed,7/13/2016 12:35,7/13/2016 13:41,7/13/2016,12,35,Afternoon
4037,Airport,196,Trip Completed,7/14/2016 0:32,7/14/2016 1:17,7/14/2016,0,32,Late Night
4578,Airport,196,Trip Completed,7/14/2016 9:59,7/14/2016 11:03,7/14/2016,9,59,Morning
4664,City,196,Trip Completed,7/14/2016 12:23,7/14/2016 12:58,7/14/2016,12,23,Afternoon
4756,City,196,Trip Completed,7/14/2016 15:20,7/14/2016 16:23,7/14/2016,15,20,Afternoon
5843,Airport,196,Trip Completed,7/15/2016 9:10,7/15/2016 9:36,7/15/2016,9,10,Morning
6045,City,196,Trip Completed,7/15/2016 13:19,7/15/2016 14:00,7/15/2016,13,19,Afternoon
6735,Airport,196,Trip Completed,7/15/2016 23:35,7/16/2016 0:11,7/15/2016,23,35,Night
335,City,197,Trip Completed,11/7/2016 7:39,11/7/2016 8:23,11/7/2016,7,39,Early Morning
558,City,197,Trip Completed,11/7/2016 10:15,11/7/2016 11:12,11/7/2016,10,15,Morning
844,City,197,Trip Completed,11/7/2016 17:38,11/7/2016 18:48,11/7/2016,17,38,Evening
1186,City,197,Trip Completed,11/7/2016 21:05,11/7/2016 22:16,11/7/2016,21,5,Night
1705,City,197,Trip Completed,12/7/2016 8:08,12/7/2016 9:00,12/7/2016,8,8,Morning
2469,Airport,197,Trip Completed,12/7/2016 20:43,12/7/2016 21:35,12/7/2016,20,43,Night
2975,Airport,197,Trip Completed,7/13/2016 6:53,7/13/2016 8:04,7/13/2016,6,53,Early Morning
3641,City,197,Trip Completed,7/13/2016 19:04,7/13/2016 20:04,7/13/2016,19,4,Night
4476,Airport,197,Trip Completed,7/14/2016 8:50,7/14/2016 9:38,7/14/2016,8,50,Morning
4969,City,197,Trip Completed,7/14/2016 18:41,7/14/2016 19:09,7/14/2016,18,41,Evening
5737,City,197,Trip Completed,7/15/2016 7:49,7/15/2016 8:58,7/15/2016,7,49,Early Morning
6102,City,197,Trip Completed,7/15/2016 14:57,7/15/2016 15:30,7/15/2016,14,57,Afternoon
6721,City,197,Trip Completed,7/15/2016 23:23,7/16/2016 0:18,7/15/2016,23,23,Night
11,City,198,Trip Completed,11/7/2016 1:00,11/7/2016 1:53,11/7/2016,1,0,Late Night
519,City,198,Trip Completed,11/7/2016 9:43,11/7/2016 10:54,11/7/2016,9,43,Morning
1994,Airport,198,Trip Completed,12/7/2016 12:49,12/7/2016 13:48,12/7/2016,12,49,Afternoon
2483,Airport,198,Trip Completed,12/7/2016 20:46,12/7/2016 21:53,12/7/2016,20,46,Night
2635,City,198,Trip Completed,12/7/2016 22:26,12/7/2016 23:33,12/7/2016,22,26,Night
3545,City,198,Trip Completed,7/13/2016 18:00,7/13/2016 18:38,7/13/2016,18,0,Evening
4730,City,198,Trip Completed,7/14/2016 14:12,7/14/2016 15:25,7/14/2016,14,12,Afternoon
4976,Airport,198,Trip Completed,7/14/2016 18:46,7/14/2016 19:33,7/14/2016,18,46,Evening
5789,Airport,198,Trip Completed,7/15/2016 8:32,7/15/2016 9:15,7/15/2016,8,32,Morning
6030,Airport,198,Trip Completed,7/15/2016 12:54,7/15/2016 14:03,7/15/2016,12,54,Afternoon
6616,Airport,198,Trip Completed,7/15/2016 21:51,7/15/2016 22:20,7/15/2016,21,51,Night
165,Airport,199,Trip Completed,11/7/2016 5:39,11/7/2016 6:11,11/7/2016,5,39,Early Morning
1706,City,199,Trip Completed,12/7/2016 8:11,12/7/2016 9:12,12/7/2016,8,11,Morning
1821,Airport,199,Trip Completed,12/7/2016 9:31,12/7/2016 10:36,12/7/2016,9,31,Morning
2629,City,199,Trip Completed,12/7/2016 22:13,12/7/2016 22:51,12/7/2016,22,13,Night
5227,Airport,199,Trip Completed,7/14/2016 21:02,7/14/2016 22:19,7/14/2016,21,2,Night
5374,City,199,Trip Completed,7/14/2016 23:40,7/15/2016 0:46,7/14/2016,23,40,Night
5823,City,199,Trip Completed,7/15/2016 8:56,7/15/2016 10:07,7/15/2016,8,56,Morning
6007,City,199,Trip Completed,7/15/2016 12:15,7/15/2016 13:03,7/15/2016,12,15,Afternoon
6736,Airport,199,Trip Completed,7/15/2016 23:36,7/16/2016 0:20,7/15/2016,23,36,Night
590,City,200,Trip Completed,11/7/2016 11:20,11/7/2016 12:10,11/7/2016,11,20,Morning
779,Airport,200,Trip Completed,11/7/2016 16:40,11/7/2016 17:14,11/7/2016,16,40,Evening
1085,City,200,Trip Completed,11/7/2016 20:03,11/7/2016 20:58,11/7/2016,20,3,Night
1435,City,200,Trip Completed,12/7/2016 4:46,12/7/2016 5:55,12/7/2016,4,46,Early Morning
2007,City,200,Trip Completed,12/7/2016 13:24,12/7/2016 14:24,12/7/2016,13,24,Afternoon
2381,City,200,Trip Completed,12/7/2016 19:41,12/7/2016 20:53,12/7/2016,19,41,Night
2912,Airport,200,Trip Completed,7/13/2016 6:13,7/13/2016 6:47,7/13/2016,6,13,Early Morning
3453,Airport,200,Trip Completed,7/13/2016 16:56,7/13/2016 18:07,7/13/2016,16,56,Evening
4180,Airport,200,Trip Completed,7/14/2016 5:18,7/14/2016 5:52,7/14/2016,5,18,Early Morning
5122,City,200,Trip Completed,7/14/2016 20:04,7/14/2016 20:53,7/14/2016,20,4,Night
5531,Airport,200,Trip Completed,7/15/2016 5:23,7/15/2016 6:26,7/15/2016,5,23,Early Morning
6582,City,200,Trip Completed,7/15/2016 21:22,7/15/2016 22:06,7/15/2016,21,22,Night
406,Airport,201,Trip Completed,11/7/2016 8:36,11/7/2016 9:34,11/7/2016,8,36,Morning
740,Airport,201,Trip Completed,11/7/2016 15:35,11/7/2016 16:15,11/7/2016,15,35,Afternoon
1312,City,201,Trip Completed,11/7/2016 22:48,11/7/2016 23:37,11/7/2016,22,48,Night
1540,Airport,201,Trip Completed,12/7/2016 6:04,12/7/2016 6:55,12/7/2016,6,4,Early Morning
1962,City,201,Trip Completed,12/7/2016 11:59,12/7/2016 13:01,12/7/2016,11,59,Morning
2173,Airport,201,Trip Completed,12/7/2016 17:34,12/7/2016 18:33,12/7/2016,17,34,Evening
3375,City,201,Trip Completed,7/13/2016 14:12,7/13/2016 14:55,7/13/2016,14,12,Afternoon
3540,City,201,Trip Completed,7/13/2016 17:58,7/13/2016 18:29,7/13/2016,17,58,Evening
4671,City,201,Trip Completed,7/14/2016 12:29,7/14/2016 13:28,7/14/2016,12,29,Afternoon
5336,Airport,201,Trip Completed,7/14/2016 22:25,7/14/2016 23:41,7/14/2016,22,25,Night
5734,City,201,Trip Completed,7/15/2016 7:44,7/15/2016 8:53,7/15/2016,7,44,Early Morning
197,City,202,Trip Completed,11/7/2016 6:00,11/7/2016 6:49,11/7/2016,6,0,Early Morning
819,Airport,202,Trip Completed,11/7/2016 17:29,11/7/2016 18:12,11/7/2016,17,29,Evening
1527,Airport,202,Trip Completed,12/7/2016 5:52,12/7/2016 7:07,12/7/2016,5,52,Early Morning
3229,Airport,202,Trip Completed,7/13/2016 9:54,7/13/2016 11:06,7/13/2016,9,54,Morning
4638,City,202,Trip Completed,7/14/2016 11:38,7/14/2016 12:38,7/14/2016,11,38,Morning
5075,City,202,Trip Completed,7/14/2016 19:45,7/14/2016 20:25,7/14/2016,19,45,Night
5455,City,202,Trip Completed,7/15/2016 3:47,7/15/2016 4:53,7/15/2016,3,47,Late Night
5738,City,202,Trip Completed,7/15/2016 7:53,7/15/2016 8:20,7/15/2016,7,53,Early Morning
6167,Airport,202,Trip Completed,7/15/2016 16:43,7/15/2016 17:24,7/15/2016,16,43,Evening
220,Airport,203,Trip Completed,11/7/2016 6:11,11/7/2016 6:55,11/7/2016,6,11,Early Morning
909,Airport,203,Trip Completed,11/7/2016 18:16,11/7/2016 19:07,11/7/2016,18,16,Evening
1306,Airport,203,Trip Completed,11/7/2016 22:39,11/7/2016 23:46,11/7/2016,22,39,Night
2998,City,203,Trip Completed,7/13/2016 7:16,7/13/2016 7:45,7/13/2016,7,16,Early Morning
3415,City,203,Trip Completed,7/13/2016 15:28,7/13/2016 16:37,7/13/2016,15,28,Afternoon
3789,City,203,Trip Completed,7/13/2016 20:49,7/13/2016 21:41,7/13/2016,20,49,Night
4227,Airport,203,Trip Completed,7/14/2016 5:49,7/14/2016 6:53,7/14/2016,5,49,Early Morning
6490,City,203,Trip Completed,7/15/2016 20:29,7/15/2016 21:17,7/15/2016,20,29,Night
6712,Airport,203,Trip Completed,7/15/2016 23:02,7/15/2016 23:43,7/15/2016,23,2,Night
583,Airport,204,Trip Completed,11/7/2016 11:08,11/7/2016 11:58,11/7/2016,11,8,Morning
772,City,204,Trip Completed,11/7/2016 16:25,11/7/2016 17:36,11/7/2016,16,25,Evening
1142,City,204,Trip Completed,11/7/2016 20:42,11/7/2016 21:40,11/7/2016,20,42,Night
1436,City,204,Trip Completed,12/7/2016 4:46,12/7/2016 5:22,12/7/2016,4,46,Early Morning
1986,City,204,Trip Completed,12/7/2016 12:32,12/7/2016 13:05,12/7/2016,12,32,Afternoon
2508,Airport,204,Trip Completed,12/7/2016 21:04,12/7/2016 22:00,12/7/2016,21,4,Night
2788,City,204,Trip Completed,7/13/2016 4:49,7/13/2016 5:56,7/13/2016,4,49,Early Morning
